Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
aloha-sandal,,,,,,,,,Platino,,36,,,'845175064903,544.310844,shopify,deny,manual,195.00,,true,true,'845175064903,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_043_Platino_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Platino,,37,,,'845175064910,544.310844,shopify,deny,manual,195.00,,true,true,'845175064910,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_043_Platino_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Platino,,38,,,'845175064927,544.310844,shopify,deny,manual,195.00,,true,true,'845175064927,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_043_Platino_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Platino,,39,,,'845175064934,544.310844,shopify,deny,manual,195.00,,true,true,'845175064934,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_043_Platino_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Platino,,40,,,'845175064941,544.310844,shopify,deny,manual,195.00,,true,true,'845175064941,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_043_Platino_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Platino,,41,,,'845175064958,544.310844,shopify,deny,manual,195.00,,true,true,'845175064958,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_043_Platino_pair.jpg?v=1646072022,lb,,,
astrid-sandal,Astrid Sandal,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">A classic from the southern coast of Italy, the Astrid is as easy as it is chic, and  transitions from day to night.  It is the pair that you will pack for every trip. The Astrid features a minimalist slide with an adjustable ankle strap on our cushioned leather sole. </span></p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Cushioned leather insole for comfort<br> and support</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<p><span data-mce-fragment=""1""><br></span></p>
<div class=""product-single__description rte"" data-mce-fragment=""1"" itemprop=""description"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast.</p>
</div>",Cocobelle,,Sandals,"mothers day collection, Resort 2022, Size Chart, Spring 2022",true,Color,Fuchsia,Size,36,,,'845175066693,0.0,shopify,deny,manual,235.00,,true,true,'845175066693,https://cdn.shopify.com/s/files/1/1796/0497/products/Astrid_AST_001_Black_side.jpg?v=1658364422,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_67d2caca-6e5e-4516-a315-b07962fd8bb0.png?v=1658364422,lb,,,active
astrid-sandal,,,,,,,,,Fuchsia,,37,,,'845175066709,0.0,shopify,deny,manual,235.00,,true,true,'845175066709,https://cdn.shopify.com/s/files/1/1796/0497/products/Untitleddesign_8683622a-b1b3-4b59-9687-db0cd8086461.png?v=1658364422,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_67d2caca-6e5e-4516-a315-b07962fd8bb0.png?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Fuchsia,,38,,,'845175066716,0.0,shopify,deny,manual,235.00,,true,true,'845175066716,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c1cf0c900c4618c1cf0c920c.58997963618c1cf0c920c.jpg?v=1658364422,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_67d2caca-6e5e-4516-a315-b07962fd8bb0.png?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Fuchsia,,39,,,'845175066723,0.0,shopify,deny,manual,235.00,,true,true,'845175066723,https://cdn.shopify.com/s/files/1/1796/0497/products/Astrid_AST_001_Black_single.jpg?v=1658364422,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_67d2caca-6e5e-4516-a315-b07962fd8bb0.png?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Fuchsia,,40,,,'845175066730,0.0,shopify,deny,manual,235.00,,true,true,'845175066730,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_67d2caca-6e5e-4516-a315-b07962fd8bb0.png?v=1658364422,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_67d2caca-6e5e-4516-a315-b07962fd8bb0.png?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Fuchsia,,41,,,'845175066747,0.0,shopify,deny,manual,235.00,,true,true,'845175066747,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_26.png?v=1658364422,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_67d2caca-6e5e-4516-a315-b07962fd8bb0.png?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Black,,36,,,'845175065207,544.310844,shopify,deny,manual,235.00,,true,true,'845175065207,https://cdn.shopify.com/s/files/1/1796/0497/products/AST_Astrid_single_Fuschia_677.jpg?v=1658364422,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c1cf0c900c4618c1cf0c920c.58997963618c1cf0c920c.jpg?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Black,,37,,,'845175065214,544.310844,shopify,deny,manual,235.00,,true,true,'845175065214,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c1cf0c900c4618c1cf0c920c.58997963618c1cf0c920c.jpg?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Black,,38,,,'845175065221,544.310844,shopify,deny,manual,235.00,,true,true,'845175065221,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c1cf0c900c4618c1cf0c920c.58997963618c1cf0c920c.jpg?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Black,,39,,,'845175065238,544.310844,shopify,deny,manual,235.00,,true,true,'845175065238,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c1cf0c900c4618c1cf0c920c.58997963618c1cf0c920c.jpg?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Black,,40,,,'845175065245,544.310844,shopify,deny,manual,235.00,,true,true,'845175065245,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c1cf0c900c4618c1cf0c920c.58997963618c1cf0c920c.jpg?v=1658364422,lb,,,
astrid-sandal,,,,,,,,,Black,,41,,,'845175065252,544.310844,shopify,deny,manual,235.00,,true,true,'845175065252,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c1cf0c900c4618c1cf0c920c.58997963618c1cf0c920c.jpg?v=1658364422,lb,,,
aloha-studded,Aloha Studded Sandal,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><meta charset=""utf-8""><meta charset=""utf-8""><span>The Aloha studded is made to be worn everyday, everywhere.</span></p>
<p data-mce-fragment=""1""> </p>
<p class=""p1"">MATERIALS &amp; CONSTRUCTION:<br></p>
<ul data-mce-fragment=""1"">
<li class=""li2"">Genuine Italian leather upper</li>
</ul>
<ul data-mce-fragment=""1"">
<li class=""li2"">Inter locking leather straps with studs</li>
</ul>
<ul data-mce-fragment=""1"">
<li class=""li2"">Cushioned hand- stitched leather insole for comfort<br>
</li>
<li class=""li2"">and support</li>
</ul>
<ul data-mce-fragment=""1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region </li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last.</p>",Cocobelle,,Sandals,"mothers day collection, Resort 2022, Size Chart, Spring 2022",true,Color,Black,Size,36,,,'845175064965,544.310844,shopify,deny,manual,245.00,,true,true,'845175064965,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c01b1d67e62618c01b1d6a6a.83976197618c01b1d6a6a.jpg?v=1654094579,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c01b1d67e62618c01b1d6a6a.83976197618c01b1d6a6a.jpg?v=1654094579,lb,,,active
aloha-studded,,,,,,,,,Black,,37,,,'845175064972,544.310844,shopify,deny,manual,245.00,,true,true,'845175064972,https://cdn.shopify.com/s/files/1/1796/0497/products/AlohaStudded_AHAS_001_Black_pair.jpg?v=1654094579,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c01b1d67e62618c01b1d6a6a.83976197618c01b1d6a6a.jpg?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Black,,38,,,'845175064996,544.310844,shopify,deny,manual,245.00,,true,true,'845175064996,https://cdn.shopify.com/s/files/1/1796/0497/products/AlohaStudded_AHAS_001_Black_side.jpg?v=1654094579,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c01b1d67e62618c01b1d6a6a.83976197618c01b1d6a6a.jpg?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Black,,39,,,'845175064989,544.310844,shopify,deny,manual,245.00,,true,true,'845175064989,https://cdn.shopify.com/s/files/1/1796/0497/products/AlohaStudded_AHAS_001_Black_single.jpg?v=1654094579,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c01b1d67e62618c01b1d6a6a.83976197618c01b1d6a6a.jpg?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Black,,40,,,'845175065009,544.310844,shopify,deny,manual,245.00,,true,true,'845175065009,https://cdn.shopify.com/s/files/1/1796/0497/products/1.jpg?v=1654094579,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c01b1d67e62618c01b1d6a6a.83976197618c01b1d6a6a.jpg?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Black,,41,,,'845175065016,544.310844,shopify,deny,manual,245.00,,true,true,'845175065016,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_a9ef7e37-4565-44f5-bb3b-6258d2e26656.png?v=1654094579,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle618c01b1d67e62618c01b1d6a6a.83976197618c01b1d6a6a.jpg?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Platino,,36,,,'845175065085,0.0,shopify,deny,manual,245.00,,true,true,'845175065085,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_a9ef7e37-4565-44f5-bb3b-6258d2e26656.png?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Platino,,37,,,'845175065092,0.0,shopify,deny,manual,245.00,,true,true,'845175065092,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_a9ef7e37-4565-44f5-bb3b-6258d2e26656.png?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Platino,,38,,,'845175065108,0.0,shopify,deny,manual,245.00,,true,true,'845175065108,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_a9ef7e37-4565-44f5-bb3b-6258d2e26656.png?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Platino,,39,,,'845175065115,0.0,shopify,deny,manual,245.00,,true,true,'845175065115,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_a9ef7e37-4565-44f5-bb3b-6258d2e26656.png?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Platino,,40,,,'845175065122,0.0,shopify,deny,manual,245.00,,true,true,'845175065122,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_a9ef7e37-4565-44f5-bb3b-6258d2e26656.png?v=1654094579,lb,,,
aloha-studded,,,,,,,,,Platino,,41,,,'845175065139,0.0,shopify,deny,manual,245.00,,true,true,'845175065139,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_a9ef7e37-4565-44f5-bb3b-6258d2e26656.png?v=1654094579,lb,,,
bree-sandal,Bree Sandal,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">The classic gladiator sandal that is always a statement. </p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Cushioned hand- stitched leather insole for comfort<br> and support</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last. </p>",Cocobelle,,Sandals,"all sandals, goldsandals, Resort 2022, Size Chart, Spring 2022, Summer 22",true,Color,Platino,Size,36,,,'845175065382,589.670081,shopify,deny,manual,245.00,,true,true,'845175065382,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_9e98dd00-cb50-42ad-9696-e72705e9278f.png?v=1655306498,1,,false,,,,,,,,,,,,,,,,,lb,,,active
bree-sandal,,,,,,,,,Platino,,37,,,'845175065399,589.670081,shopify,deny,manual,245.00,,true,true,'845175065399,https://cdn.shopify.com/s/files/1/1796/0497/products/11.jpg?v=1655306498,2,,,,,,,,,,,,,,,,,,,lb,,,
bree-sandal,,,,,,,,,Platino,,38,,,'845175065405,589.670081,shopify,deny,manual,245.00,,true,true,'845175065405,https://cdn.shopify.com/s/files/1/1796/0497/products/Bree_BRE_043_Platino_single.jpg?v=1655306498,3,,,,,,,,,,,,,,,,,,,lb,,,
bree-sandal,,,,,,,,,Platino,,39,,,'845175065412,589.670081,shopify,deny,manual,245.00,,true,true,'845175065412,,,,,,,,,,,,,,,,,,,,,lb,,,
bree-sandal,,,,,,,,,Platino,,40,,,'845175065429,589.670081,shopify,deny,manual,245.00,,true,true,'845175065429,,,,,,,,,,,,,,,,,,,,,lb,,,
bree-sandal,,,,,,,,,Platino,,41,,,'845175065436,589.670081,shopify,deny,manual,245.00,,true,true,'845175065436,,,,,,,,,,,,,,,,,,,,,lb,,,
cst-s,Crescent,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">One of our bestsellers! This chic and minimal sandal with thin leather straps &amp; toe loop is on leather insole. Perfect comfort &amp; support from the beach to the streets. </p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Leather insole </li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Note- may not be a suitable style for feet with a high arch </li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last.  Luigi made your sandals. </p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><strong data-mce-fragment=""1"">THIS ITEM IS FINAL SALE. </strong></p>",Cocobelle,Apparel & Accessories > Shoes,,"all sandals, Archive Sale 2021, Sale Sandals, size chart",true,Color,CORAL,Size,36,,,'845175055871,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175055871,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1_f50fbd3e-b8c4-4b4d-b2a2-001a960464f4.png?v=1650566248,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5ce5bc6011e3c25ce5bc601205e.062250665ce5bc601205e.jpg?v=1650566202,lb,,,active
cst-s,,,,,,,,,CORAL,,37,,,'845175055888,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175055888,https://cdn.shopify.com/s/files/1/1796/0497/products/3_44f54af0-9f24-4002-b65f-68aed41f1f3f.png?v=1650566248,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5ce5bc6011e3c25ce5bc601205e.062250665ce5bc601205e.jpg?v=1650566202,lb,,,
cst-s,,,,,,,,,CORAL,,38,,,'845175055895,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175055895,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1_copy.png?v=1650566248,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5ce5bc6011e3c25ce5bc601205e.062250665ce5bc601205e.jpg?v=1650566202,lb,,,
cst-s,,,,,,,,,CORAL,,39,,,'845175055901,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175055901,https://cdn.shopify.com/s/files/1/1796/0497/products/5_ea4fdb87-0c71-458f-8fce-6d6da7a96eae.png?v=1650566248,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5ce5bc6011e3c25ce5bc601205e.062250665ce5bc601205e.jpg?v=1650566202,lb,,,
cst-s,,,,,,,,,CORAL,,40,,,'845175055918,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175055918,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5ce5bc6011e3c25ce5bc601205e.062250665ce5bc601205e.jpg?v=1650566202,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5ce5bc6011e3c25ce5bc601205e.062250665ce5bc601205e.jpg?v=1650566202,lb,,,
cst-s,,,,,,,,,CORAL,,41,,,'845175055925,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175055925,https://cdn.shopify.com/s/files/1/1796/0497/products/1_3ba77c0c-d1aa-4171-9639-38ee37ca5b37.png?v=1650566202,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5ce5bc6011e3c25ce5bc601205e.062250665ce5bc601205e.jpg?v=1650566202,lb,,,
cst-s,,,,,,,,,SILVER,,36,,,'845175055994,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175055994,https://cdn.shopify.com/s/files/1/1796/0497/products/3_015dbe4b-cd8d-4671-88f6-43e4f557a7d1.png?v=1650566202,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1.png?v=1650566202,lb,,,
cst-s,,,,,,,,,SILVER,,37,,,'845175056007,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175056007,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1.png?v=1650566202,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_b044cfdb-c1cc-49d2-893f-488a27f1e57c.png?v=1650566202,lb,,,
cst-s,,,,,,,,,SILVER,,38,,,'845175056014,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175056014,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_b044cfdb-c1cc-49d2-893f-488a27f1e57c.png?v=1650566202,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_2c4bdd6a-dae2-4566-943e-85b73f930c1e.png?v=1650566202,lb,,,
cst-s,,,,,,,,,SILVER,,39,,,'845175056021,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175056021,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_2c4bdd6a-dae2-4566-943e-85b73f930c1e.png?v=1650566202,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_480c3602-0455-4268-965b-ae1b005a78c6.png?v=1650566202,lb,,,
cst-s,,,,,,,,,SILVER,,40,,,'845175056038,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175056038,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_480c3602-0455-4268-965b-ae1b005a78c6.png?v=1650566202,11,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_69e0e2ff-e697-4e40-8d1f-231775e89b4d.png?v=1650566202,lb,,,
cst-s,,,,,,,,,SILVER,,41,,,'845175056045,0.0,shopify,deny,manual,89.00,119.00,true,false,'845175056045,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_69e0e2ff-e697-4e40-8d1f-231775e89b4d.png?v=1650566202,12,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_7498d159-df6c-4677-8645-270c919f98bd.png?v=1650566202,lb,,,
cst-s,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Shopify_Product_image_1_7498d159-df6c-4677-8645-270c919f98bd.png?v=1650566202,13,,,,,,,,,,,,,,,,,,,,,,
aloha-lizard,Aloha Lizard Sandal,"<p><span data-mce-fragment=""1"">Where simplicity and sophistication meet, the Aloha slide is an easy ""slip on and go"" sandal that will elevate the look of every outfit. The Aloha Lizard features a unique embossed lizard textured leather. </span></p>
<p><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul>
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul>
<li class=""li2"">Interlocking leather straps</li>
</ul>
<ul>
<li class=""li2"">
<span class=""s1""></span>Cushioned hand- stitched leather insole for comfort<br> and support</li>
</ul>
<ul>
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region </li>
</ul>
<p><strong>WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br>Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p>Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last.</p>",Cocobelle,,Sandals,"goldsandals, mothers day collection, Size Chart, Spring 2022",true,Color,Black Lizard,Size,36,,,'845175066631,0.0,shopify,deny,manual,245.00,,true,true,'845175066631,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_pair_gold.jpg?v=1654350559,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLiazrd_pairside_Black_001.jpg?v=1648826894,lb,,,active
aloha-lizard,,,,,,,,,Black Lizard,,37,,,'845175066648,0.0,shopify,deny,manual,245.00,,true,true,'845175066648,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_pairside_gold.jpg?v=1654350559,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLiazrd_pairside_Black_001.jpg?v=1648826894,lb,,,
aloha-lizard,,,,,,,,,Black Lizard,,38,,,'845175066655,0.0,shopify,deny,manual,245.00,,true,true,'845175066655,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_side_gold.jpg?v=1648826894,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLiazrd_pairside_Black_001.jpg?v=1648826894,lb,,,
aloha-lizard,,,,,,,,,Black Lizard,,39,,,'845175066662,0.0,shopify,deny,manual,245.00,,true,true,'845175066662,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_Alohalizard_above_gold.jpg?v=1648826894,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLiazrd_pairside_Black_001.jpg?v=1648826894,lb,,,
aloha-lizard,,,,,,,,,Black Lizard,,40,,,'845175066679,0.0,shopify,deny,manual,245.00,,true,true,'845175066679,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AholaLizard_pair_black_001.jpg?v=1648826894,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLiazrd_pairside_Black_001.jpg?v=1648826894,lb,,,
aloha-lizard,,,,,,,,,Black Lizard,,41,,,'845175066686,0.0,shopify,deny,manual,245.00,,true,true,'845175066686,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLiazrd_pairside_Black_001.jpg?v=1648826894,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLiazrd_pairside_Black_001.jpg?v=1648826894,lb,,,
aloha-lizard,,,,,,,,,Gold Lizard,,36,,,'845175066518,0.0,shopify,deny,manual,245.00,,true,true,'845175066518,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_singel_Black_001.jpg?v=1648826894,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_pair_gold.jpg?v=1654350559,lb,,,
