title	id	price	clicks	unpaid clicks	sale price	condition	availability	Dynamic Remarketing - active	Dynamic Remarketing - disapproved or invalid	Enhanced free listings - active	Enhanced free listings - disapproved or invalid	Free listings - active	Free listings - disapproved or invalid	Shopping ads - active	Shopping ads - disapproved or invalid	channel	country	language	additional image link	age group	brand	color	custom label 0	custom label 1	description	gender	google product category	gtin	image link	item group id	link	mpn	product type	shipping(country:price)	size
Women's Black Riley Long Vegan Leather Purse | Johnny Loves Rosie - Customised	shopify_GB_6595858759778_39498646782050	36.00 GBP	3	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1.png?v=1633610152,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/8_45f1c8f4-813c-4a55-949f-3cf8428a8ba2.jpg?v=1633610152,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/2_1debc602-64be-4e7f-a709-656e92d87cf2.png?v=1633610152,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/3_adef2676-d886-43a2-845c-5edbfa26937d.png?v=1633610152,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/4_595e32f7-0673-4cda-a248-fc985a710eaa.png?v=1633610152,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/RILEY.png?v=1637922344	adult	Johnny Loves Rosie	Black/Leather	Revenue Top 20% 7 Days		"Details:    - Award Winning Vegan Leather  - Hand Personalised in the UK  - Sustainably Sourced  - Dimensions:  W19.5cm X H10cm    Your new go-to purse is here, the  Black Riley Long Purse  is both stylish and practical. Crafted from  sustainability sourced vegan leather  &  detailed with gold-plated hardware  for a luxury touch. The Riley has inside card pockets and a middle section to store your cash, cards & receipts.    Be sure to use our  hand-personalisation service  and get up to three initials hand-stamped onto your purse, right here at our  JLR HQ.  Pair with our Sadie or Beatrice styles for a dreamy bag & purse set."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/3_05406ff2-b748-417a-84c9-7b2bedc92624.png?v=1633610152	6595858759778	https://www.johnny-loves-rosie.com/products/black-riley-long-vegan-leather-purse?variant=39498646782050&currency=GBP	BLK-RIL-PUR-O-2	Wallets & Money Clips	GB:5.95 GBP	Customised
Women's White Hudson Georgie Set | Johnny Loves Rosie - Original	shopify_GB_6702760689762_39756768837730	114.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSETTEMPLATE_13.png?v=1664291318,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSETCODE_12.png?v=1664291318	adult	Johnny Loves Rosie	White		Low Sales - Bottom 30% Last 7 Days	"What is included?     - 1 x Luxe White Hudson Bag - H14.5 x W20.5cm x D8.5cm - 1 x White Harper Bow Keyring - H11.5cm x W15cm.  - 1 x Luxe White Georgie Bag Strap - L120cm.  - 1 x Gift Bag - H20cm x W25cm x D10cm.     Sustainably created and hand personalised in the UK , the White Hudson Crossbody Bag features a top handle, along with a longer strap inside to transform into a crossbody style. Finished with our signature JLR details and two luxury finished gold-plated branded JLR zips on top, the Hudson has been designed with you in mind."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAG-SETS-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-30.jpg?v=1664291446	6702760689762	https://www.johnny-loves-rosie.com/products/white-hudson-georgie-set-pre-order?variant=39756768837730&currency=GBP	39756768837730	Handbags	GB:0.00 GBP	Original
Women's Mocha Carrie Crossbody Bag | Johnny Loves Rosie - Customised	shopify_GB_6592614760546_39410536415330	56.00 GBP	6	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/MOCHA-CARRIE-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-2.jpg?v=1665046635,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/MOCHA-CARRIE-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-1.jpg?v=1665046630,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/MOCHA-CARRIE-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-3.jpg?v=1665046756,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/MOCHA-CARRIE-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-4.jpg?v=1665046624,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/TANHUDSON-45.jpg?v=1665046531,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BLACKCARRIE-INSIDE-JOHNNYLOVESROSIE.jpg?v=1665046501,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/10_8d000354-0628-4a37-8777-6677203eaa96.png?v=1665046501	adult	Johnny Loves Rosie		Revenue Top 20% 7 Days		"- Award Winning Vegan Leather  - Hand Personalised in the UK  - Sustainably Sourced  - Dimensions: H14.5 x W20.5cm x D5cm. - Strap Length: 120cm.    Introducing our  best-selling Carrie  bag in our new ‘Mocha’ shade. Complemented with  gold-plated hardware, a smooth inner lining  and  a detachable body strap . This bag is  sustainability created  using our  award-winning vegan leather  and this on-trend neutral tone adds a chic feel to any ensemble.    Our Mocha Carrie Bag is available for  personalisation ! Simply use our bespoke personalisation service and choose up to three initials to be hand personalised at our JLR HQ,  just for you . It is the perfect way to finish off your look.    Disclaimer: Images have been edited to show placement of personalised initials and are not to be used as an accurate representation of the finished look."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496005284	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/TANHUDSON-39.jpg?v=1665046496	6592614760546	https://www.johnny-loves-rosie.com/products/mocha-carrie-crossbody-bag?variant=39410536415330&currency=GBP	MOC-CB-P	Handbags,Wallets & Cases	GB:0.00 GBP	Customised
Women's Grey Leopard Print Hudson Vegan Leather Bag | Johnny Loves Rosie - Customised	shopify_GB_6592635797602_39410576130146	86.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/2_c4363b50-cd45-47c1-beac-f95cad5a39d4.png?v=1633618400,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1_af518ea9-9bfd-463c-9c1e-8a24865bff88.png?v=1633618400,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GREYSILVERLEOPARDPRINTPRINTHUDSON.jpg?v=1633618400,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GREYSILVERLEOPARDPRINTPRINTHUDSON0.jpg?v=1633618400,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GREYSILVERLEOPARDPRINTPRINTHUDSON1.jpg?v=1633618400,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GREYSILVERLEOPARDPRINTPRINTHUDSON3.jpg?v=1633618400,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/800x800newwebsitepics_5_78f211f2-92bf-43c6-ba6f-3725a66d7214.png?v=1633618493	adult	Johnny Loves Rosie	Grey/Leather		Low Sales - Bottom 30% Last 7 Days	"Details:           - Award Winning Vegan Leather - Hand Personalised in the UK - Sustainably Sourced -  Dimensions: H14.5 x W21cm x D8cm . Strap Length: 120cm. - Includes: Matching Crossbody Strap      Introducing our  Hudson Crossbody Bag  in our brand new, vibrant Grey Leopard Print  design. Crafted from award-winning vegan leather and detailed to perfection. This grey leopard print design will take you from season to season and compliment any look.  Make your Hudson truly personal and don't forget to use our  personalisation service here at JLR HQ. Get up to three initials hand-stamped onto your Hudson using gold-foiling."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496005109	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GREYSILVERLEOPARDPRINTPRINTHUDSON4.jpg?v=1633618400	6592635797602	https://www.johnny-loves-rosie.com/products/grey-leopard-print-hudson-vegan-leather-bag?variant=39410576130146&currency=GBP	LEO-TAN-HUD-P	bag	GB:0.00 GBP	Customised
Women's Rose Gold Carrie Multi Set | Johnny Loves Rosie - Customised	shopify_GB_4549708611682_32117171388514	90.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/8_167230f5-5e7f-4eca-a093-bf4236be48eb.png?v=1636464550,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/RoseGoldCarrieNoBow_5f86eca6-0698-47e1-8aa1-3d7874a006c7.jpg?v=1636464506,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/large-pink-bow-oversized-keyring-bagcharm_ccde68ab-987e-498b-9388-a12d57afe290.jpg?v=1636464506,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/FAWNMULTISTRAP_e64c0e38-1b15-486a-8045-f7ffc3f0044d.jpg?v=1636464506,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHITEGIFTBAG2_a448adf1-24ac-45a8-8e45-056ccc190d4b.jpg?v=1636464506,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/800x800newwebsitepics_29.png?v=1636464506,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSET-SQUARE-240.jpg?v=1636464537,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSET-SQUARE-241.jpg?v=1636464532	adult	Johnny Loves Rosie	Gold		Low Sales - Bottom 30% Last 7 Days	"What is included?     - 1 x Rose Gold Carrie Crossbody Bag - H14.5cm x W20.5cm x D5cm - 1 x Rose Gold Eloise Bow Keyring - H15cm x W15cm. - 1 x Luxe Fawn Multi Print Bag Strap - 62cm-120cm - 1 x Gift Bag - H20cm x W25cm x D10cm.   Always wanted your own Rose Gold Carrie Bag look but not sure what accessories to choose? Then our brand-new sets are certainly here to help. With all of our favourite, best-selling looks compiled into one, you can achieve a fashion upgrade in no time. Our Rose Gold Carrie Multi Set is the ideal set for an accessory style with a romantic feel!   Disclaimer: Images have been edited to show placement of personalised initials and are not to be used as an accurate representation of the finished look."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSET-SQUARE-242.jpg?v=1636464544	4549708611682	https://www.johnny-loves-rosie.com/products/rose-gold-carrie-multi-set?variant=32117171388514&currency=GBP	RG-C-MLT-BS-P	Handbags,Wallets & Cases	GB:0.00 GBP	Customised
Women's Luxe Red Arrow Bag Strap | Johnny Loves Rosie	shopify_GB_6774350184546_40027831402594	24.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAG-SETS-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-45.jpg?v=1665560939,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAG-SETS-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-46.jpg?v=1665560932	adult	Johnny Loves Rosie	Red		Low Sales - Bottom 30% Last 7 Days	"This item is on pre-order:   The release date is from the week of  11th of November.  Customised orders will be processed and despatched within 7-10 working days after this release date.  Give your favourite JLR bag a new lease of life with this colourful, warm toned bag strap, featuring a unique diamond pattern and complete with our signature gold toned hardware. The Red Arrow Bag Strap has a smooth, high quality texture that adds a luxurious feel - instantly elevating your bag for any occasion.   Length: 60cm-120cm"	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/REDARROW.png?v=1665560807	6774350184546	https://www.johnny-loves-rosie.com/products/luxe-red-arrow-bag-strap?variant=40027831402594&currency=GBP	LUX-RED-ARW-BS	Handbag & Wallet Accessories	GB:5.95 GBP	
Women's W - Gold Metal Letter Keyring	shopify_GB_6787910664290_40076001214562	24.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/SQUARE-GOLD-LETTERS-KEYRING-JLR-43_09eb0d8b-b7fe-4bdb-b27e-354854b64abc.jpg?v=1664810930,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/SQUARE-GOLD-LETTERS-KEYRING-JLR-29_791f2763-ddd8-4752-bc18-6974e19196e4.jpg?v=1664810950	adult	Johnny Loves Rosie	Gold		Low Sales - Bottom 30% Last 7 Days	"Details:  - 14K Gold Plated - Letter measures 3cm - Expertly plated for long-lasting durability  Featuring luxury 14K gold plating, our Letter W Key Ring will give you a personalised touch with a beautiful finish. The perfect custom gift, for you or a loved one."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/W-JLRLETTERKEYRING_ba6cbeab-ebba-4c3a-903c-81ecb23a5de7.jpg?v=1664810937	6787910664290	https://www.johnny-loves-rosie.com/products/w-gold-metal-letter-keyring?variant=40076001214562&currency=GBP	GOLD-L-W	New In,Accessories,Personalisation - Keyrings,BESTSELLERS,GIFTS UNDER £100,GIFTS UNDER £50,FULL COLLECTION - MINUS SALE,ALPHABET GOLD LETTER KEYRINGS	GB:5.95 GBP	
Women's Emerald Luxe Croc James Pouch | Johnny Loves Rosie - Customised	shopify_GB_4485357338722_31888508354658	36.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EMERALD-MOCK-CROC-VELVET-BOW-JAMES-POUCH-JOHNNY-LOVES-ROSIE_d044732a-5ec7-4688-8505-80c7f57de620.jpg?v=1633608746,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/JAMESPOUCHES_4ec01214-4383-488f-b4af-f54d20a8fb01.jpg?v=1633608746,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/JAMESPOUCHES2_85335dd5-d958-4e94-be06-64a53fbfe342.jpg?v=1633608746,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/emeraldquinn.jpg?v=1633608746,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/bag_pouches-EMERALD-CROC.jpg?v=1633608746,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/6_882bd25e-3b04-46ce-bc81-159067a387d0.png?v=1633608746	adult	Johnny Loves Rosie			Low Sales - Bottom 30% Last 7 Days	"Dimensions: H16 x W23 x D1cm         A pouch bag is the perfect plus one for an evening out, and with our Emerald  Luxe Croc James Pouch you’ll be looking chic all night long. Right on trend, the James Pouch has been designed with a luxe croc texture and in this emerald shade is set to add a feminine, high fashion feel to your outfit. Crafted using vegan leather, the Emerald  Luxe Croc James Pouch has been embossed with Johnny Loves Rosie signature details and can now be personalised for something extra bespoke. It’s the ideal, slim line size to compliment your look, we promise you’ll never want to leave the house without it! Completed with gold-plated hardware and a secure zip fastening, the James pouch opens to reveal a spacious interior lined with a smooth   inner lining. Pop in your party essentials to keep them collected and safe in Johnny Loves Rosie style! You can certainly count on the Emerald  Luxe Croc James Pouch to finish off your look for the night.   (Please note all keyrings and scarves are not included and are sold separately)   Click here for FAQs!"	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496001590	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/emerald-bag-luxe-croc-james-johnny-loves-rosie-accessories_70e6e6c2-4d4b-4ddd-9600-3960d18d7aa7.jpg?v=1633608746	4485357338722	https://www.johnny-loves-rosie.com/products/emerald-luxe-croc-james-pouch-bag?variant=31888508354658&currency=GBP	LC-EMR-JP-P	Bags and Purses,Bags,Personalised Products,Womens Luxe Croc Personalised Handbags,GIFTS UNDER £50,POUCHES,IN STOCK	GB:5.95 GBP	Customised
Women's Berry Georgie Stripe Bag Strap | Johnny Loves Rosie	shopify_GB_4384123158626_31761562435682	24.00 GBP	5	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/blush-personalised-carrie-bag-vegan-johnny-loves-rosie_65defcd7-a2a3-4710-9c31-384ab3de5734.jpg?v=1627053035,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/Rose-Gold-Crossbody-Bag-Personalised-Circle-Bow-Strap-Keyring-Johnny-Loves-Rosie_4784aeae-9bb2-4fe9-8de5-290559a09e38.jpg?v=1627053036,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/red-pink-strap-stripe-bag-fabric-george-johnny-loves-rosie-accessories.jpg?v=1627053375,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/2ndImage5.jpg?v=1627053370,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BLUSH-SADIE-SADDLE-BAG-JOHNNY-LOVES-ROSIE.jpg?v=1598444558,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/red-pink-strap-stripe-bag-fabric-george-johnny-loves-rosie-accessories_513a904c-95c5-433f-983a-e5a0c3ec9cad.jpg?v=1627053753,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/red-pink-strap-stripe-bag-fabric-george-embroidery-initials-johnny-loves-rosie-accessories-three.jpg?v=1627053748	adult	Johnny Loves Rosie			Low Sales - Bottom 30% Last 7 Days	"Freshen up your favourite Carrie or Beatrice Bag with our Berry Georgie Stripe Bag Strap – the most vibrant Stripe Georgie Strap there is! It’s time to swap out the regular Billie Strap for the Berry  Georgie Stripe Bag Strap. It features a gold clip at each end, which allows for it to be easily attached to whichever Bag you prefer, and with fully adjustable, luxe gold-toned hardware you can style your Berry Georgie Stripe Bag Strap however you please. The Berry Georgie Stripe Bag Strap features a striped design for an added chic feel, crafted with tight-weave webbing – perfect to bring a high end feel to your look.  Length: 62cm - 130cm"	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496000906	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/red-pink-strap-stripe-bag-fabric-orla-johnny-loves-rosie-accessories.jpg?v=1594892961	4384123158626	https://www.johnny-loves-rosie.com/products/red-georgie-stripe-bag-strap?variant=31761562435682&currency=GBP	BER-G-BS	Handbag & Wallet Accessories	GB:5.95 GBP	
Women's Green Archie Rectangle Keyring | Johnny Loves Rosie - Customised	shopify_GB_4532098596962_32067563028578	24.00 GBP	0	0	22.80 GBP	new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GreenArchieSecondaryCrop.jpg?v=1633610218,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/product_keyrings_rectangle_GREEN.png?v=1633610218	adult	Johnny Loves Rosie	Green		Low Sales - Bottom 30% Last 7 Days	"Details:    - Award Winning Vegan Leather - Hand Personalised in the UK - Sustainably Sourced - Dimensions: H9 x W3.5cm   Add a bold touch to your accessories repertoire with the Green Archie Keyring . The keyring has been designed using vegan leather , for a sophisticated and soft finish which attaches to your keys using the gold-plated clasp fastening at the top.  It is formed in a sophisticated rectangle shape for a sleek and elegant look, perfect for Bag accessorising or keychain additions. A must-have, the Green Archie Rectangle Keyring hangs best with your very own personal initials, so use our personalisation service for a truly bespoke touch.  Click here for FAQs!"	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496003457	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GreenArchieKeyring.jpg?v=1633610218	4532098596962	https://www.johnny-loves-rosie.com/products/green-archie-rectangle-keyring?variant=32067563028578&currency=GBP	GRN-ARK-P	Keychains	GB:5.95 GBP	Customised
Women's Luxe Tan Hudson Vegan Leather Bag | Johnny Loves Rosie - Original	shopify_GB_6561289601122_39329483784290	80.00 GBP	29	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/TAN-HUDSON-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-3.jpg?v=1665045667,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/TAN-HUDSON-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-2.jpg?v=1665045660,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/TAN-HUDSON-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-4.jpg?v=1665045671,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/TAN-HUDSON-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-1.jpg?v=1665045653,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/NUDEHUDSONDSC_0061.jpg?v=1665044766,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/NUDEHUDSONDSC_0016.jpg?v=1665044766,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/bag_hudson-TAN.png?v=1665044766	adult	Johnny Loves Rosie	Leather/Tan	Revenue Top 20% 7 Days		"Details:    - Award Winning Vegan Leather - Hand Personalised in the UK - Sustainably Sourced -  Dimensions: H14.5 x W21cm x D8cm.   - Strap Length: 120cm. - Includes: Matching Crossbody Strap     From our New Luxe Vegan Leather Collection , introducing our new top handle crossbody – the Hudson! This newest collection has been crafted from our sustainably sourced luxe vegan leather in a classy tan shade here to make your everyday a more stylish affair.  Sustainably created and hand personalised in the UK , the Tan Hudson Crossbody Bag features a top handle, along with a longer strap inside to transform into a crossbody style. Finished with our signature JLR details and  two luxury finished gold-plated branded JLR zips on top, the Hudson has been designed to suit all of your styling needs. The Tan Hudson Crossbody Bag is just the accessory upgrade your accessories collection has been waiting for!   And it looks even better with personalised initials . Simply use our personalisation service and choose up to three initials to be hand personalised at our JLR HQ, just for you. It is the perfect way to finish off your Tan Hudson Crossbody Bag.  (Please note all Hudsons come with a matching Vegan Leather Crossbody Strap however all Keyrings, Scarves, Luxe Bag Straps and Luxe Chain Straps are not included and are sold separately)"	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496005017	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/NUDEHUDSONDSC_0071.jpg?v=1665044761	6561289601122	https://www.johnny-loves-rosie.com/products/luxe-tan-hudson-vegan-leather-bag?variant=39329483784290&currency=GBP	TAN-HUN-O	bag	GB:0.00 GBP	Original
Women's Red Luxe Croc Hunter Crossbody Bag | Johnny Loves Rosie - Original	shopify_GB_6592629604450_39410566037602	65.00 GBP	2	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/3_0e7962ef-080a-4d3f-bfaf-8611313c1642.png?v=1637748036,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1_d7119aae-82fc-413f-8495-7370361f040c.png?v=1637748036,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/4_c65c497d-1f94-4621-a5fc-bc115b29311f.png?v=1637748036,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/2.jpg?v=1637748036	adult	Johnny Loves Rosie	Red		Low Sales - Bottom 30% Last 7 Days	"This item is on pre-order:  The release date is from the week of 24th of October. Customised orders will be processed and despatched within 7-10 working days after this release date.    Details:      - Best Selling Luxe Croc Vegan Leather  - Hand Personalised in the UK  - Sustainably Sourced  - Dimensions: H16.5 x W23.5cm x D9cm. Strap Length: 120cm.     Introducing our brand new  Red Croc Hunter Bag , perfect for the Autumn/ Winter season. Whether you're dressing up or dressing down this shade adds a perfect pop of colour to your everyday ensemble. Crafted from  sustainably sourced  vegan leather, and featuring  gold-plated hardware  for a chic look.    Style as a carry in hand staple, or attach the  longer strap  to transform effortlessly into a cross body style. Be sure to use our  hand-personalisation service  by getting up to three initials hand stamped at JLR HQ using  luxury gold foiling.  The Red Croc Hunter will bring elegance and a chic aesthetic to your outfits."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496005604	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/800x800newwebsitepics_1_667c16ad-5c6c-4d32-a6ce-d6479f4fbfb4.png?v=1637748055	6592629604450	https://www.johnny-loves-rosie.com/products/red-luxe-croc-hunter-crossbody-bag?variant=39410566037602&currency=GBP	LC-RED-HB-O	Bags and Purses,Bags,Personalised Products,PRE ORDER 24/10,Women's Personalised Bags,GIFTS UNDER £100,Womens Luxe Croc Personalised Handbags,Luxe Croc Hunter Crossbody Bag,Crossbody Bags,Top Handle Bags	GB:0.00 GBP	Original
Women's Emerald Stripe Eloise Bow Keyring | Johnny Loves Rosie - Customised	shopify_GB_4511469731938_32073393733730	16.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/Emerald1-Stripe-Eloise-Bow-Johnny-Loves-Rosie.jpg?v=1633606502,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/Emerald-Stripe-Eloise-Bow-Johnny-Loves-Rosie.jpg?v=1633606502,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/Emerald2-Stripe-Eloise-Bow-Johnny-Loves-Rosie.jpg?v=1633606502,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EMERALDSTRIPEELOISEBOW.png?v=1633616740,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/red-green-stripe-BOW_4c583160-5adb-42ff-8ef0-7aaaa69047b1.jpg?v=1633606502	adult	Johnny Loves Rosie			Low Sales - Bottom 30% Last 7 Days	"Details:   - Smooth grosgrain ribbon - Personalised in the UK - Dimensions: 15 x 15cm  Lost your keys? Look no further. Smooth and classic; c rafted using smooth  ribbon in a emerald and red stripe, o ur Eloise Bow Keyring will be the perfect addition to your keychain or JLR Bag. Featuring a secure gold-plated clasp, you'll never need to search for your keys again. Whether you're attaching to your Carrie Bag or using as a keychain, the Eloise Bow is a great accessory to always have in hand."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496003570	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/red-green-stripe-BOW_4cadf0bb-194f-4c0a-9777-ef914b07b80c.jpg?v=1633606502	4511469731938	https://www.johnny-loves-rosie.com/products/emerald-stripe-eloise-bow-keyring?variant=32073393733730&currency=GBP	EMR-STR-EBK-P	Keychains	GB:5.95 GBP	Customised
Women's Ecru Beatrice Abstract Set | Johnny Loves Rosie - Customised	shopify_GB_6781033054306_40056726093922	95.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSETTEMPLATE_4_9cd84e1e-a583-4caa-9153-1b3102fc9aea.png?v=1664198006,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSETCODE_10_4f5ee208-0a37-46b0-bd2a-d97649acf5b9.png?v=1664198013	adult	Johnny Loves Rosie			Low Sales - Bottom 30% Last 7 Days	"What is included?     - 1 x Ecru Beatrice Crossbody Bag -   H17cm x W25cm x D6cm.   - 1 x  Luxe Ecru Abstract Bag Strap  -  L62cm-L120cm.  - 1 x Ecru Eloise Bow Keyring -  H15cm x W15cm.  - 1 x Gift Bag -   H20cm x W25cm x D10cm.    Upgrade your accessories this year with our Ecru Beatrice Abstract Set. This set includes our Ecru Beatrice Bag, Luxe Ecru Abstract Strap, Ecru Eloise Bow and a gorgeous JLR gift bag. This is a neutral lovers dream bag!"	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAG-SETS-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-24.jpg?v=1663939022	6781033054306	https://www.johnny-loves-rosie.com/products/ecru-beatrice-abstract-set?variant=40056726093922&currency=GBP	40056726093922	Bags and Purses,Bags,Personalised Products,BESTSELLERS,Beatrice Crossbody Bag,BAGS SETS,Beatrice Bag Sets,FULL COLLECTION - MINUS SALE,IN STOCK	GB:0.00 GBP	Customised
